INDEX,Issuer Ticker,Name,Asset Class,Weight (%),Sector,Exchange,Location,Market Currency
SWDA,LULU,LULULEMON ATHLETICA INC,Equity,0.08,Consumer Discretionary,NASDAQ,United States,USD
SWDA,ISP,INTESA SANPAOLO,Equity,0.08,Financials,Borsa Italiana,Italy,EUR
SWDA,TT,TRANE TECHNOLOGIES PLC,Equity,0.08,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,BN,DANONE SA,Equity,0.08,Consumer Staples,Nyse Euronext - Euronext Paris,France,EUR
SWDA,MET,METLIFE INC,Equity,0.08,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,9433,KDDI CORP,Equity,0.08,Communication,Tokyo Stock Exchange,Japan,JPY
SWDA,GPN,GLOBAL PAYMENTS INC,Equity,0.08,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,ATCO A,ATLAS COPCO CLASS A,Equity,0.08,Industrials,Nasdaq Omx Nordic,Sweden,SEK
SWDA,MRVL,MARVELL TECHNOLOGY INC,Equity,0.08,Information Technology,NASDAQ,United States,USD
SWDA,DOW,DOW INC,Equity,0.08,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,PSA,PUBLIC STORAGE REIT,Equity,0.08,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,GLEN,GLENCORE PLC,Equity,0.08,Materials,London Stock Exchange,United Kingdom,GBP
SWDA,CP,CANADIAN PACIFIC RAILWAY LTD,Equity,0.08,Industrials,Toronto Stock Exchange,Canada,CAD
SWDA,IQV,IQVIA HOLDINGS INC,Equity,0.08,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,EBAY,EBAY INC,Equity,0.08,Consumer Discretionary,NASDAQ,United States,USD
SWDA,8316,SUMITOMO MITSUI FINANCIAL GROUP IN,Equity,0.08,Financials,Tokyo Stock Exchange,Japan,JPY
SWDA,CARR,CARRIER GLOBAL CORP,Equity,0.08,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,ROST,ROSS STORES INC,Equity,0.08,Consumer Discretionary,NASDAQ,United States,USD
SWDA,RMS,HERMES INTERNATIONAL,Equity,0.08,Consumer Discretionary,Nyse Euronext - Euronext Paris,France,EUR
SWDA,ABI,ANHEUSER BUSCH INBEV SA,Equity,0.08,Consumer Staples,Nyse Euronext - Euronext Brussels,Belgium,EUR
SWDA,NEM,NEWMONT,Equity,0.08,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,DXCM,DEXCOM INC,Equity,0.08,Health Care,NASDAQ,United States,USD
SWDA,BBVA,BANCO BILBAO VIZCAYA ARGENTARIA SA,Equity,0.08,Financials,Bolsa De Madrid,Spain,EUR
SWDA,KMB,KIMBERLY CLARK CORP,Equity,0.08,Consumer Staples,New York Stock Exchange Inc.,United States,USD
SWDA,TROW,T ROWE PRICE GROUP INC,Equity,0.08,Financials,NASDAQ,United States,USD
SWDA,RI,PERNOD RICARD SA,Equity,0.08,Consumer Staples,Nyse Euronext - Euronext Paris,France,EUR
SWDA,BK,BANK OF NEW YORK MELLON CORP,Equity,0.08,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,NG,NATIONAL GRID PLC,Equity,0.08,Utilities,London Stock Exchange,United Kingdom,GBP
SWDA,AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.08,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,TRP,TC ENERGY CORP,Equity,0.08,Energy,Toronto Stock Exchange,Canada,CAD
SWDA,PRX,PROSUS NV,Equity,0.08,Consumer Discretionary,Euronext Amsterdam,Netherlands,EUR
SWDA,INFO,IHS MARKIT LTD,Equity,0.08,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,6981,MURATA MANUFACTURING LTD,Equity,0.08,Information Technology,Tokyo Stock Exchange,Japan,JPY
SWDA,EXC,EXELON CORP,Equity,0.08,Utilities,NASDAQ,United States,USD
SWDA,GD,GENERAL DYNAMICS CORP,Equity,0.08,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,APTV,APTIV PLC,Equity,0.08,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,VOW3,VOLKSWAGEN NON-VOTING PREF AG,Equity,0.07,Consumer Discretionary,Xetra,Germany,EUR
SWDA,LLOY,LLOYDS BANKING GROUP PLC,Equity,0.07,Financials,London Stock Exchange,United Kingdom,GBP
SWDA,VOD,VODAFONE GROUP PLC,Equity,0.07,Communication,London Stock Exchange,United Kingdom,GBP
SWDA,BARC,BARCLAYS PLC,Equity,0.07,Financials,London Stock Exchange,United Kingdom,GBP
SWDA,SAF,SAFRAN SA,Equity,0.07,Industrials,Nyse Euronext - Euronext Paris,France,EUR
SWDA,CDNS,CADENCE DESIGN SYSTEMS INC,Equity,0.07,Information Technology,NASDAQ,United States,USD
SWDA,PRU,PRUDENTIAL FINANCIAL INC,Equity,0.07,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,APH,AMPHENOL CORP CLASS A,Equity,0.07,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,AEP,AMERICAN ELECTRIC POWER INC,Equity,0.07,Utilities,NASDAQ,United States,USD
SWDA,GIVN,GIVAUDAN SA,Equity,0.07,Materials,SIX Swiss Exchange,Switzerland,CHF
SWDA,WDAY,WORKDAY INC CLASS A,Equity,0.07,Information Technology,NASDAQ,United States,USD
SWDA,CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Equity,0.07,Information Technology,NASDAQ,United States,USD
SWDA,INVE B,INVESTOR CLASS B,Equity,0.07,Financials,Nasdaq Omx Nordic,Sweden,SEK
SWDA,RMD,RESMED INC,Equity,0.07,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,DFS,DISCOVER FINANCIAL SERVICES,Equity,0.07,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,VEEV,VEEVA SYSTEMS INC CLASS A,Equity,0.07,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,FTNT,FORTINET INC,Equity,0.07,Information Technology,NASDAQ,United States,USD
SWDA,ORLY,OREILLY AUTOMOTIVE INC,Equity,0.07,Consumer Discretionary,NASDAQ,United States,USD
SWDA,D05,DBS GROUP HOLDINGS LTD,Equity,0.07,Financials,Singapore Exchange,Singapore,SGD
SWDA,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Equity,0.07,Information Technology,NASDAQ,United States,USD
SWDA,STLA,STELLANTIS NV,Equity,0.07,Consumer Discretionary,Borsa Italiana,Italy,EUR
SWDA,EA,ELECTRONIC ARTS INC,Equity,0.07,Communication,NASDAQ,United States,USD
SWDA,YUM,YUM BRANDS INC,Equity,0.07,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,MUV2,MUENCHENER RUECKVERSICHERUNGS-GESE,Equity,0.07,Financials,Xetra,Germany,EUR
SWDA,CRG,CRH PLC,Equity,0.07,Materials,Irish Stock Exchange - All Market,Ireland,EUR
SWDA,PPG,PPG INDUSTRIES INC,Equity,0.07,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,SNPS,SYNOPSYS INC,Equity,0.07,Information Technology,NASDAQ,United States,USD
SWDA,MSI,MOTOROLA SOLUTIONS INC,Equity,0.07,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,DLR,DIGITAL REALTY TRUST REIT INC,Equity,0.07,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,DD,DUPONT DE NEMOURS INC,Equity,0.07,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,ROKU,ROKU INC CLASS A,Equity,0.07,Communication,NASDAQ,United States,USD
SWDA,PHIA,KONINKLIJKE PHILIPS NV,Equity,0.07,Health Care,Euronext Amsterdam,Netherlands,EUR
SWDA,MQG,MACQUARIE GROUP LTD DEF,Equity,0.07,Financials,Asx - All Markets,Australia,AUD
SWDA,ALL,ALLSTATE CORP,Equity,0.07,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.07,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,EOG,EOG RESOURCES INC,Equity,0.07,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,6954,FANUC CORP,Equity,0.07,Industrials,Tokyo Stock Exchange,Japan,JPY
SWDA,MPC,MARATHON PETROLEUM CORP,Equity,0.07,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,AZO,AUTOZONE INC,Equity,0.07,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,NUE,NUCOR CORP,Equity,0.07,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,TRV,TRAVELERS COMPANIES INC,Equity,0.07,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,PGHN,PARTNERS GROUP HOLDING AG,Equity,0.07,Financials,SIX Swiss Exchange,Switzerland,CHF
SWDA,CNQ,CANADIAN NATURAL RESOURCES LTD,Equity,0.07,Energy,Toronto Stock Exchange,Canada,CAD
SWDA,SRE,SEMPRA,Equity,0.07,Utilities,New York Stock Exchange Inc.,United States,USD
SWDA,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Equity,0.07,Real Estate,NASDAQ,United States,USD
SWDA,MFC,MANULIFE FINANCIAL CORP,Equity,0.07,Financials,Toronto Stock Exchange,Canada,CAD
SWDA,NDA SE,NORDEA BANK,Equity,0.07,Financials,Nasdaq Omx Nordic,Sweden,SEK
SWDA,ROK,ROCKWELL AUTOMATION INC,Equity,0.06,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.06,Information Technology,NASDAQ,United States,USD
SWDA,3382,SEVEN & I HOLDINGS LTD,Equity,0.06,Consumer Staples,Tokyo Stock Exchange,Japan,JPY
SWDA,AFL,AFLAC INC,Equity,0.06,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,9434,SOFTBANK CORP,Equity,0.06,Communication,Tokyo Stock Exchange,Japan,JPY
SWDA,8058,MITSUBISHI CORP,Equity,0.06,Industrials,Tokyo Stock Exchange,Japan,JPY
SWDA,EXPN,EXPERIAN PLC,Equity,0.06,Industrials,London Stock Exchange,United Kingdom,GBP
SWDA,DSY,DASSAULT SYSTEMES,Equity,0.06,Information Technology,Nyse Euronext - Euronext Paris,France,EUR
SWDA,SYY,SYSCO CORP,Equity,0.06,Consumer Staples,New York Stock Exchange Inc.,United States,USD
SWDA,OTIS,OTIS WORLDWIDE CORP,Equity,0.06,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,SLB,SCHLUMBERGER NV,Equity,0.06,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,HPQ,HP INC,Equity,0.06,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,EPAM,EPAM SYSTEMS INC,Equity,0.06,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,MNST,MONSTER BEVERAGE CORP,Equity,0.06,Consumer Staples,NASDAQ,United States,USD
SWDA,MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.06,Consumer Discretionary,NASDAQ,United States,USD
SWDA,WOW,WOOLWORTHS GROUP LTD,Equity,0.06,Consumer Staples,Asx - All Markets,Australia,AUD
SWDA,6273,SMC (JAPAN) CORP,Equity,0.06,Industrials,Tokyo Stock Exchange,Japan,JPY
SWDA,CNC,CENTENE CORP,Equity,0.06,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.06,Consumer Staples,NASDAQ,United States,USD
SWDA,PH,PARKER-HANNIFIN CORP,Equity,0.06,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.06,Consumer Staples,New York Stock Exchange Inc.,United States,USD
SWDA,MTD,METTLER TOLEDO INC,Equity,0.06,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,BAX,BAXTER INTERNATIONAL INC,Equity,0.06,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,CPG,COMPASS GROUP PLC,Equity,0.06,Consumer Discretionary,London Stock Exchange,United Kingdom,GBP
SWDA,DSM,KONINKILIJKE DSM NV,Equity,0.06,Materials,Euronext Amsterdam,Netherlands,EUR
SWDA,8031,MITSUI LTD,Equity,0.06,Industrials,Tokyo Stock Exchange,Japan,JPY
SWDA,4568,DAIICHI SANKYO LTD,Equity,0.06,Health Care,Tokyo Stock Exchange,Japan,JPY
SWDA,CMI,CUMMINS INC,Equity,0.06,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,8001,ITOCHU CORP,Equity,0.06,Industrials,Tokyo Stock Exchange,Japan,JPY
SWDA,8411,MIZUHO FINANCIAL GROUP INC,Equity,0.06,Financials,Tokyo Stock Exchange,Japan,JPY
SWDA,ABX,BARRICK GOLD CORP,Equity,0.06,Materials,Toronto Stock Exchange,Canada,CAD
SWDA,SGO,COMPAGNIE DE SAINT GOBAIN SA,Equity,0.06,Industrials,Nyse Euronext - Euronext Paris,France,EUR
SWDA,DB1,DEUTSCHE BOERSE AG,Equity,0.06,Financials,Xetra,Germany,EUR
SWDA,VWS,VESTAS WIND SYSTEMS,Equity,0.06,Industrials,Omx Nordic Exchange Copenhagen A/S,Denmark,DKK
SWDA,VNA,VONOVIA SE,Equity,0.06,Real Estate,Xetra,Germany,EUR
SWDA,ATD.B,ALIMENTATION COUCHE TARD SUB VOTIN,Equity,0.06,Consumer Staples,Toronto Stock Exchange,Canada,CAD
SWDA,ITX,INDUSTRIA DE DISENO TEXTIL INDITEX,Equity,0.06,Consumer Discretionary,Bolsa De Madrid,Spain,EUR
SWDA,WCN,WASTE CONNECTIONS INC,Equity,0.06,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,9983,FAST RETAILING LTD,Equity,0.06,Consumer Discretionary,Tokyo Stock Exchange,Japan,JPY
SWDA,XLNX,XILINX INC,Equity,0.06,Information Technology,NASDAQ,United States,USD
SWDA,XEL,XCEL ENERGY INC,Equity,0.06,Utilities,NASDAQ,United States,USD
SWDA,CTAS,CINTAS CORP,Equity,0.06,Industrials,NASDAQ,United States,USD
SWDA,GIS,GENERAL MILLS INC,Equity,0.06,Consumer Staples,New York Stock Exchange Inc.,United States,USD
SWDA,ALC,ALCON AG,Equity,0.06,Health Care,SIX Swiss Exchange,Switzerland,CHF
SWDA,LSEG,LONDON STOCK EXCHANGE GROUP PLC,Equity,0.06,Financials,London Stock Exchange,United Kingdom,GBP
SWDA,NOKIA,NOKIA,Equity,0.06,Information Technology,Nasdaq Omx Helsinki Ltd.,Finland,EUR
SWDA,AHT,ASHTEAD GROUP PLC,Equity,0.06,Industrials,London Stock Exchange,United Kingdom,GBP
SWDA,PAYX,PAYCHEX INC,Equity,0.06,Information Technology,NASDAQ,United States,USD
SWDA,CTVA,CORTEVA INC,Equity,0.06,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,DHI,D R HORTON INC,Equity,0.06,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,AD,KONINKLIJKE AHOLD DELHAIZE NV,Equity,0.06,Consumer Staples,Euronext Amsterdam,Netherlands,EUR
SWDA,IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.06,Materials,New York Stock Exchange Inc.,United States,USD
SWDA,CAP,CAPGEMINI,Equity,0.06,Information Technology,Nyse Euronext - Euronext Paris,France,EUR
SWDA,HEXA B,HEXAGON CLASS B,Equity,0.06,Information Technology,Nasdaq Omx Nordic,Sweden,SEK
SWDA,KR,KROGER,Equity,0.06,Consumer Staples,New York Stock Exchange Inc.,United States,USD
SWDA,ASSA B,ASSA ABLOY B,Equity,0.06,Industrials,Nasdaq Omx Nordic,Sweden,SEK
SWDA,HLT,HILTON WORLDWIDE HOLDINGS INC,Equity,0.06,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,WELL,WELLTOWER INC,Equity,0.06,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,PANW,PALO ALTO NETWORKS INC,Equity,0.06,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,CLNX,CELLNEX TELECOM SA,Equity,0.06,Communication,Bolsa De Madrid,Spain,EUR
SWDA,STT,STATE STREET CORP,Equity,0.06,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,ADM,ARCHER DANIELS MIDLAND,Equity,0.06,Consumer Staples,New York Stock Exchange Inc.,United States,USD
SWDA,RIO,RIO TINTO LTD,Equity,0.06,Materials,Asx - All Markets,Australia,AUD
SWDA,MTCH,MATCH GROUP INC,Equity,0.06,Communication,NASDAQ,United States,USD
SWDA,VOLV B,VOLVO CLASS B,Equity,0.06,Industrials,Nasdaq Omx Nordic,Sweden,SEK
SWDA,PSX,PHILLIPS,Equity,0.06,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,0669,TECHTRONIC INDUSTRIES LTD,Equity,0.06,Industrials,Hong Kong Exchanges And Clearing Ltd,Hong Kong,HKD
SWDA,NTR,NUTRIEN LTD,Equity,0.06,Materials,Toronto Stock Exchange,Canada,CAD
SWDA,CSU,CONSTELLATION SOFTWARE INC,Equity,0.06,Information Technology,Toronto Stock Exchange,Canada,CAD
SWDA,TTD,TRADE DESK INC CLASS A,Equity,0.06,Information Technology,NASDAQ,United States,USD
SWDA,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Equity,0.06,Utilities,New York Stock Exchange Inc.,United States,USD
SWDA,O39,OVERSEA-CHINESE BANKING LTD,Equity,0.06,Financials,Singapore Exchange,Singapore,SGD
SWDA,HOLN,HOLCIM LTD AG,Equity,0.06,Materials,SIX Swiss Exchange,Switzerland,CHF
SWDA,GMAB,GENMAB,Equity,0.06,Health Care,Omx Nordic Exchange Copenhagen A/S,Denmark,DKK
SWDA,AMP,AMERIPRISE FINANCE INC,Equity,0.06,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,ERIC B,ERICSSON B,Equity,0.06,Information Technology,Nasdaq Omx Nordic,Sweden,SEK
SWDA,KMI,KINDER MORGAN INC,Equity,0.06,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,SIVB,SVB FINANCIAL GROUP,Equity,0.06,Financials,NASDAQ,United States,USD
SWDA,9432,NIPPON TELEGRAPH AND TELEPHONE COR,Equity,0.06,Communication,Tokyo Stock Exchange,Japan,JPY
SWDA,PXD,PIONEER NATURAL RESOURCE,Equity,0.05,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,LH,LABORATORY CORPORATION OF AMERICA,Equity,0.05,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,CSGP,COSTAR GROUP INC,Equity,0.05,Industrials,NASDAQ,United States,USD
SWDA,KKR,KKR AND CO INC,Equity,0.05,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,GLW,CORNING INC,Equity,0.05,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,LR,LEGRAND SA,Equity,0.05,Industrials,Nyse Euronext - Euronext Paris,France,EUR
SWDA,FERG,FERGUSON PLC,Equity,0.05,Industrials,London Stock Exchange,United Kingdom,GBP
SWDA,MCK,MCKESSON CORP,Equity,0.05,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,BMW,BMW AG,Equity,0.05,Consumer Discretionary,Xetra,Germany,EUR
SWDA,6902,DENSO CORP,Equity,0.05,Consumer Discretionary,Tokyo Stock Exchange,Japan,JPY
SWDA,FLTR,FLUTTER ENTERTAINMENT PLC,Equity,0.05,Consumer Discretionary,Irish Stock Exchange - All Market,Ireland,EUR
SWDA,AME,AMETEK INC,Equity,0.05,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,FAST,FASTENAL,Equity,0.05,Industrials,NASDAQ,United States,USD
SWDA,FRC,FIRST REPUBLIC BANK,Equity,0.05,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,SLF,SUN LIFE FINANCIAL INC,Equity,0.05,Financials,Toronto Stock Exchange,Canada,CAD
SWDA,IT,GARTNER INC,Equity,0.05,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,AWK,AMERICAN WATER WORKS INC,Equity,0.05,Utilities,New York Stock Exchange Inc.,United States,USD
SWDA,WKL,WOLTERS KLUWER NV,Equity,0.05,Industrials,Euronext Amsterdam,Netherlands,EUR
SWDA,WEC,WEC ENERGY GROUP INC,Equity,0.05,Utilities,New York Stock Exchange Inc.,United States,USD
SWDA,KEYS,KEYSIGHT TECHNOLOGIES INC,Equity,0.05,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,MRK,MERCK,Equity,0.05,Health Care,Xetra,Germany,EUR
SWDA,CBRE,CBRE GROUP INC CLASS A,Equity,0.05,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Equity,0.05,Information Technology,NASDAQ,United States,USD
SWDA,LEN,LENNAR A CORP,Equity,0.05,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,6702,FUJITSU LTD,Equity,0.05,Information Technology,Tokyo Stock Exchange,Japan,JPY
SWDA,SWKS,SKYWORKS SOLUTIONS INC,Equity,0.05,Information Technology,NASDAQ,United States,USD
SWDA,SU,SUNCOR ENERGY INC,Equity,0.05,Energy,Toronto Stock Exchange,Canada,CAD
SWDA,AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.05,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,4503,ASTELLAS PHARMA INC,Equity,0.05,Health Care,Tokyo Stock Exchange,Japan,JPY
SWDA,WST,WEST PHARMACEUTICAL SERVICES INC,Equity,0.05,Health Care,New York Stock Exchange Inc.,United States,USD
SWDA,EQR,EQUITY RESIDENTIAL REIT,Equity,0.05,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,ANSS,ANSYS INC,Equity,0.05,Information Technology,NASDAQ,United States,USD
SWDA,EFX,EQUIFAX INC,Equity,0.05,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,SAND,SANDVIK,Equity,0.05,Industrials,Nasdaq Omx Nordic,Sweden,SEK
SWDA,8766,TOKIO MARINE HOLDINGS INC,Equity,0.05,Financials,Tokyo Stock Exchange,Japan,JPY
SWDA,SYF,SYNCHRONY FINANCIAL,Equity,0.05,Financials,New York Stock Exchange Inc.,United States,USD
SWDA,4901,FUJIFILM HOLDINGS CORP,Equity,0.05,Information Technology,Tokyo Stock Exchange,Japan,JPY
SWDA,WMB,WILLIAMS INC,Equity,0.05,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,4911,SHISEIDO LTD,Equity,0.05,Consumer Staples,Tokyo Stock Exchange,Japan,JPY
SWDA,OKTA,OKTA INC CLASS A,Equity,0.05,Information Technology,NASDAQ,United States,USD
SWDA,CPRT,COPART INC,Equity,0.05,Industrials,NASDAQ,United States,USD
SWDA,LBRDK,LIBERTY BROADBAND CORP SERIES C,Equity,0.05,Communication,NASDAQ,United States,USD
SWDA,ENI,ENI,Equity,0.05,Energy,Borsa Italiana,Italy,EUR
SWDA,PINS,PINTEREST INC CLASS A,Equity,0.05,Communication,New York Stock Exchange Inc.,United States,USD
SWDA,ES,EVERSOURCE ENERGY,Equity,0.05,Utilities,New York Stock Exchange Inc.,United States,USD
SWDA,GMG,GOODMAN GROUP UNITS,Equity,0.05,Real Estate,Asx - All Markets,Australia,AUD
SWDA,WLTW,WILLIS TOWERS WATSON PLC,Equity,0.05,Financials,NASDAQ,United States,USD
SWDA,VIV,VIVENDI,Equity,0.05,Communication,Nyse Euronext - Euronext Paris,France,EUR
SWDA,BBY,BEST BUY INC,Equity,0.05,Consumer Discretionary,New York Stock Exchange Inc.,United States,USD
SWDA,SREN,SWISS RE AG,Equity,0.05,Financials,SIX Swiss Exchange,Switzerland,CHF
SWDA,FNV,FRANCO NEVADA CORP,Equity,0.05,Materials,Toronto Stock Exchange,Canada,CAD
SWDA,SWK,STANLEY BLACK & DECKER INC,Equity,0.05,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,VRSK,VERISK ANALYTICS INC,Equity,0.05,Industrials,NASDAQ,United States,USD
SWDA,RACE,FERRARI NV,Equity,0.05,Consumer Discretionary,Borsa Italiana,Italy,EUR
SWDA,ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Equity,0.05,Real Estate,New York Stock Exchange Inc.,United States,USD
SWDA,VLO,VALERO ENERGY CORP,Equity,0.05,Energy,New York Stock Exchange Inc.,United States,USD
SWDA,GEBN,GEBERIT AG,Equity,0.05,Industrials,SIX Swiss Exchange,Switzerland,CHF
SWDA,HUBS,HUBSPOT INC,Equity,0.05,Information Technology,New York Stock Exchange Inc.,United States,USD
SWDA,4452,KAO CORP,Equity,0.05,Consumer Staples,Tokyo Stock Exchange,Japan,JPY
SWDA,2413,M3 INC,Equity,0.05,Health Care,Tokyo Stock Exchange,Japan,JPY
SWDA,TDG,TRANSDIGM GROUP INC,Equity,0.05,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,ML,MICHELIN,Equity,0.05,Consumer Discretionary,Nyse Euronext - Euronext Paris,France,EUR
SWDA,PCAR,PACCAR INC,Equity,0.05,Industrials,NASDAQ,United States,USD
SWDA,KSU,KANSAS CITY SOUTHERN,Equity,0.05,Industrials,New York Stock Exchange Inc.,United States,USD
SWDA,EOAN,E.ON N,Equity,0.05,Utilities,Xetra,Germany,EUR
SWDA,AMS,AMADEUS IT GROUP SA,Equity,0.05,Information Technology,Bolsa De Madrid,Spain,EUR
SWDA,BLL,BALL CORP,Equity,0.05,Materials,New York Stock Exchange Inc.,United States,USD
