Date;CHFEUR=X;CHFGBP=X;CHFINR=X;CHFJPY=X;CHFUSD=X
2021-02-12;0.9260550141334534;0.8133000135421753;81.61239624023438;117.65799713134766;1.1234439611434937
2021-02-15;0.9248729944229126;0.8083000183105469;81.31449890136719;117.78900146484375;1.1213792562484741
2021-02-16;0.9261749982833862;0.8075699806213379;81.5365982055664;118.41899871826172;1.1238051652908325
2021-02-17;0.9255229830741882;0.8058900237083435;81.48500061035156;118.75499725341797;1.1195476055145264
2021-02-18;0.9237020015716553;0.8025199770927429;80.9301986694336;117.8010025024414;1.1130527257919312
2021-02-19;0.922950029373169;0.7989799976348877;80.96649932861328;117.90799713134766;1.1163080930709839
2021-02-22;0.9195600152015686;0.7947199940681458;80.89859771728516;117.65599822998047;1.1152125597000122
2021-02-23;0.9174309968948364;0.7933200001716614;80.80290222167969;117.19999694824219;1.1164577007293701
2021-02-24;0.9090800285339355;0.7824100255966187;79.90070343017578;116.3030014038086;1.1048502922058105
2021-02-25;0.9061700105667114;0.7795500159263611;79.80329895019531;116.80000305175781;1.1030223369598389
2021-02-26;0.9079899787902832;0.7882300019264221;80.2572021484375;117.45800018310547;1.1042768955230713
2021-03-01;0.9114270210266113;0.7885900139808655;81.31809997558594;117.3499984741211;1.1020498275756836
2021-03-02;0.9068650007247925;0.7845600247383118;80.14129638671875;116.76399993896484;1.0930156707763672
2021-03-03;0.9039869904518127;0.7829099893569946;79.97540283203125;116.63700103759766;1.0928961038589478
2021-03-04;0.9018759727478027;0.780430018901825;79.26850128173828;116.35600280761719;1.087311029434204
2021-03-05;0.8990300297737122;0.7744200229644775;78.61759948730469;116.15599822998047;1.0761018991470337
2021-03-08;0.9013230204582214;0.7759199738502502;78.6001968383789;116.53700256347656;1.0750375986099243
2021-03-09;0.9012420177459717;0.7727000117301941;78.2573013305664;116.36000061035156;1.0686043500900269
2021-03-10;0.9053869843482971;0.7755900025367737;78.32839965820312;116.96700286865234;1.0774236917495728
2021-03-11;0.9016320109367371;0.7718799710273743;78.15540313720703;116.61199951171875;1.0756157636642456
2021-03-12;0.9024209976196289;0.7729499936103821;78.55349731445312;117.39600372314453;1.0814785957336426
2021-03-15;0.9002439975738525;0.7723000049591064;78.1510009765625;117.38500213623047;1.076119303703308
2021-03-16;0.903668999671936;0.7754600048065186;78.09310150146484;117.62000274658203;1.0780508518218994
2021-03-17;0.9081000089645386;0.7775200009346008;78.31310272216797;117.84100341796875;1.0813149213790894
2021-03-18;0.9048050045967102;0.7758399844169617;78.61209869384766;118.06700134277344;1.084316372871399
2021-03-19;0.9046739935874939;0.7742900252342224;78.31680297851562;117.45099639892578;1.0783764123916626
2021-03-22;0.9048299789428711;0.777209997177124;77.9166030883789;117.04299926757812;1.0752226114273071
2021-03-23;0.9075400233268738;0.781220018863678;78.3156967163086;117.8030014038086;1.0831888914108276
2021-03-24;0.9036039710044861;0.779229998588562;77.5562973022461;116.10199737548828;1.0700680017471313
2021-03-25;0.9041590094566345;0.7804099917411804;77.48909759521484;116.1969985961914;1.068387508392334
2021-03-26;0.9037100076675415;0.7740499973297119;77.20819854736328;116.1989974975586;1.0643846988677979
2021-03-29;0.9027720093727112;0.7716599702835083;77.28309631347656;116.83599853515625;1.064339280128479
2021-03-30;0.9046499729156494;0.7730500102043152;77.39330291748047;116.95800018310547;1.0650761127471924
2021-03-31;0.905551016330719;0.7723100185394287;77.90249633789062;117.11499786376953;1.0619205236434937
2021-04-01;0.9032440185546875;0.7684000134468079;77.42780303955078;117.32099914550781;1.0594342947006226
2021-04-02;0.9011440277099609;0.7671700119972229;77.76750183105469;117.39900207519531;1.0614471435546875
2021-04-05;0.9019100069999695;0.7673799991607666;77.80599975585938;117.45999908447266;1.0615711212158203
2021-04-06;0.9039139747619629;0.7677500247955322;77.7865982055664;117.71099853515625;1.0683304071426392
2021-04-07;0.9046090245246887;0.776669979095459;78.8760986328125;117.93499755859375;1.0736525058746338
2021-04-08;0.9062079787254333;0.7828599810600281;79.95379638671875;118.18199920654297;1.0760787725448608
2021-04-09;0.9079999923706055;0.7877600193023682;80.61470031738281;118.28800201416016;1.0820636749267578
2021-04-12;0.9081000089645386;0.7880600094795227;80.74440002441406;118.53399658203125;1.0807422399520874
2021-04-13;0.9100589752197266;0.7881500124931335;81.23419952392578;118.57499694824219;1.084481120109558
2021-04-14;0.9089260101318359;0.7896400094032288;81.62920379638672;118.34700012207031;1.0868383646011353
2021-04-15;0.9043059945106506;0.7864500284194946;81.26599884033203;118.0009994506836;1.0837758779525757
2021-04-16;0.9060930013656616;0.7867799997329712;80.97679901123047;117.88099670410156;1.0847245454788208
2021-04-19;0.9074400067329407;0.7860199809074402;80.93209838867188;118.08599853515625;1.086307168006897
2021-04-20;0.9073590040206909;0.7810500264167786;81.74479675292969;118.12200164794922;1.0932546854019165
2021-04-21;0.9071120023727417;0.783079981803894;82.24199676513672;118.03299713134766;1.0918222665786743
2021-04-22;0.9061170220375061;0.7828999757766724;82.20999908447266;117.84700012207031;1.0908337831497192
2021-04-23;0.9074490070343018;0.7877699732780457;81.822998046875;117.73400115966797;1.0904649496078491
2021-04-26;0.9048219919204712;0.7889900207519531;81.94400024414062;118.01100158691406;1.0942236185073853
2021-04-27;0.904977023601532;0.7867299914360046;81.65260314941406;118.27999877929688;1.0933263301849365
2021-04-28;0.904895007610321;0.7868000268936157;81.5238037109375;118.98200225830078;1.0940439701080322
2021-04-29;0.9065529704093933;0.788320004940033;81.88680267333984;119.37699890136719;1.100473165512085
2021-04-30;0.9072759747505188;0.7885299921035767;81.45349884033203;119.81199645996094;1.1001100540161133
2021-05-03;0.9106199741363525;0.7925699949264526;81.07330322265625;119.69000244140625;1.0954102277755737
2021-05-04;0.9096500277519226;0.7889400124549866;80.89510345458984;119.66000366210938;1.097044587135315
2021-05-05;0.9108459949493408;0.7880300283432007;80.68060302734375;119.6520004272461;1.0948106050491333
2021-05-06;0.9119679927825928;0.7872499823570251;80.75830078125;119.60299682617188;1.095158338546753
2021-05-07;0.9131249785423279;0.7927899956703186;81.01609802246094;120.13500213623047;1.1018191576004028
2021-05-10;0.9123200178146362;0.7908099889755249;81.25409698486328;120.55699920654297;1.11055588722229
2021-05-11;0.9144110083580017;0.7857599854469299;81.54650115966797;120.83999633789062;1.1106421947479248
2021-05-12;0.9108880162239075;0.7825800180435181;81.14299774169922;120.26499938964844;1.1063904762268066
2021-05-13;0.9108899831771851;0.7823200225830078;80.83709716796875;120.6520004272461;1.100594401359558
2021-05-14;0.9138259887695312;0.7857099771499634;80.99109649658203;120.8759994506836;1.1038258075714111
2021-05-17;0.912883996963501;0.7865700125694275;81.16929626464844;121.36399841308594;1.1096316576004028
2021-05-18;0.9105100035667419;0.7823299765586853;81.12030029296875;120.91600036621094;1.1070151329040527
2021-05-19;0.9114030003547668;0.7852100133895874;81.38629913330078;121.28700256347656;1.1142929792404175
2021-05-20;0.9087600111961365;0.7840399742126465;80.90570068359375;120.85299682617188;1.106096863746643
2021-05-21;0.9112499952316284;0.7853299975395203;81.28040313720703;121.27400207519531;1.1144545078277588
