ICICIGI.NS;ICICI LOMBARD GENERAL INSURANCE CO;Financials;National Stock Exchange Of India;India;INR
0168.HK;TSINGTAO BREWERY LTD H;Consumer Staples;Hong Kong Exchanges And Clearing Ltd;China;HKD
FIVE.ME;X5 RETAIL GROUP GDR NV;Consumer Staples;Standard-Classica-Forts;Russian Federation;RUB
HTO.AT;HELLENIC TELECOMMUNICATIONS ORGANI;Communication;Athens Exchange S.A. Cash Market;Greece;EUR
009830.KS;HANWHA SOLUTIONS CORP;Materials;Korea Exchange (Stock Market);Korea (South);KRW
0998.HK;CHINA CITIC BANK CORP LTD H;Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
BPAC11.SA;BCO BTG PACTUAL UNT SA;Financials;XBSP;Brazil;BRL
DNP.WA;DINO POLSKA SA;Consumer Staples;Warsaw Stock Exchange/Equities/Main Market;Poland;PLN
JUBLFOOD.NS;JUBILANT FOODWORKS LTD;Consumer Discretionary;National Stock Exchange Of India;India;INR
3692.HK;HANSOH PHARMACEUTICAL GROUP LTD;Health Care;Hong Kong Exchanges And Clearing Ltd;China;HKD
010130.KS;KOREA ZINC INC;Materials;Korea Exchange (Stock Market);Korea (South);KRW
MRP.JO;MR PRICE GROUP LTD;Consumer Discretionary;Johannesburg Stock Exchange;South Africa;ZAR
003670.KS;POSCO CHEMICAL LTD;Materials;Korea Exchange (Stock Market);Korea (South);KRW
2888.TW;SHIN KONG FINANCIAL HOLDING LTD;Financials;Taiwan Stock Exchange;Taiwan;TWD
009540.KS;KOREA SHIPBUILDING AND OFFSHORE EN;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
MBT;MOBILE TELESYSTEMS ADR REP;Communication;New York Stock Exchange Inc.;Russian Federation;USD
LPP.WA;LPP SA;Consumer Discretionary;Warsaw Stock Exchange/Equities/Main Market;Poland;PLN
WHL.JO;WOOLWORTHS HOLDING LTD;Consumer Discretionary;Johannesburg Stock Exchange;South Africa;ZAR
AC.na;AYALA CORP;Industrials;Philippine Stock Exchange Inc.;Philippines;PHP
003490.KS;KOREAN AIR LINES LTD;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
JBSS3.SA;JBS SA;Consumer Staples;XBSP;Brazil;BRL
RICHTER.BP;GEDEON RICHTER;Health Care;Budapest Stock Exchange;Hungary;HUF
REM.JO;REMGRO LTD;Financials;Johannesburg Stock Exchange;South Africa;ZAR
2196.HK;SHANGHAI FOSUN PHARMACEUTICAL (GRO;Health Care;Hong Kong Exchanges And Clearing Ltd;China;HKD
MOTHERSUMI.NS;MOTHERSON SUMI SYSTEMS LTD;Consumer Discretionary;National Stock Exchange Of India;India;INR
AGLTYna;THE PUBLIC WAREHOUSING (AGILITY);Industrials;Kuwait Stock Exchange;Kuwait;KWD
3105.TWO;WIN SEMICONDUCTORS CORP;Information Technology;Gretai Securities Market;Taiwan;TWD
EMAAR.na;EMAAR PROPERTIES;Real Estate;Dubai Financial Market;United Arab Emirates;AED
3606.HK;FUYAO GLASS INDUSTRY GROUP LTD H;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
SHREECEM.NS;SHREE CEMENT LTD;Materials;National Stock Exchange Of India;India;INR
BIMBOA.MX;GRUPO BIMBO A;Consumer Staples;Bolsa Mexicana De Valores;Mexico;MXN
BVT.JO;BIDVEST GROUP LTD;Industrials;Johannesburg Stock Exchange;South Africa;ZAR
1476.TW;ECLAT TEXTILE LTD;Consumer Discretionary;Taiwan Stock Exchange;Taiwan;TWD
MARICO.NS;MARICO LTD;Consumer Staples;National Stock Exchange Of India;India;INR
HAVELLS.NS;HAVELLS INDIA LTD;Industrials;National Stock Exchange Of India;India;INR
6505.TW;FORMOSA PETROCHEMICAL CORP;Energy;Taiwan Stock Exchange;Taiwan;TWD
011170.KS;LOTTE CHEMICAL CORP;Materials;Korea Exchange (Stock Market);Korea (South);KRW
ONGC.NS;OIL AND NATURAL GAS LTD;Energy;National Stock Exchange Of India;India;INR
PTTGC-R.BK;PTT GLOBAL CHEMICAL NON-VOTING DR;Materials;Stock Exchange Of Thailand;Thailand;THB
0836.HK;CHINA RESOURCES POWER LTD;Utilities;Hong Kong Exchanges And Clearing Ltd;China;HKD
0772.HK;CHINA LITERATURE LTD;Communication;Hong Kong Exchanges And Clearing Ltd;China;HKD
010950.KS;S-OIL CORP;Energy;Korea Exchange (Stock Market);Korea (South);KRW
CHILE.SN;BANCO DE CHILE;Financials;Santiago Stock Exchange;Chile;CLP
004020.KS;HYUNDAI STEEL;Materials;Korea Exchange (Stock Market);Korea (South);KRW
0322.HK;TINGYI (CAYMAN ISLANDS) HOLDINGS C;Consumer Staples;Hong Kong Exchanges And Clearing Ltd;China;HKD
ICT.na;INTERNATIONAL CONTAINER TERMINAL S;Industrials;Philippine Stock Exchange Inc.;Philippines;PHP
1044.HK;HENGAN INTERNATIONAL GROUP LTD;Consumer Staples;Hong Kong Exchanges And Clearing Ltd;China;HKD
CSNA3.SA;COMPANHIA SIDERURGICA NACIONAL;Materials;XBSP;Brazil;BRL
GULF-R.BK;GULF ENERGY DEVELOPMENT PCL NON-VO;Utilities;Stock Exchange Of Thailand;Thailand;THB
BBDC3.SA;BANCO BRADESCO SA;Financials;XBSP;Brazil;BRL
PEL.NS;PIRAMAL ENTERPRISES LTD;Financials;National Stock Exchange Of India;India;INR
2377.TW;MICRO-STAR INTERNATIONAL LTD;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
1099.HK;SINOPHARM GROUP LTD H;Health Care;Hong Kong Exchanges And Clearing Ltd;China;HKD
PMETAL.KL;PRESS METAL ALUMINIUM HOLDINGS;Materials;Bursa Malaysia;Malaysia;MYR
BAJAJ-AUTO.NS;BAJAJ AUTO LTD;Consumer Discretionary;National Stock Exchange Of India;India;INR
3898.HK;ZHUZHOU CRRC TIMES ELECTRIC LTD H;Industrials;Hong Kong Exchanges And Clearing Ltd;China;HKD
0135.HK;KUNLUN ENERGY LTD;Utilities;Hong Kong Exchanges And Clearing Ltd;China;HKD
000720.KS;HYUNDAI ENGINEERING & CONSTRUCTION;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
AMBUJACEM.NS;AMBUJA CEMENTS LTD;Materials;National Stock Exchange Of India;India;INR
PIIND.NS;P.I. INDUSTRIES LTD;Materials;National Stock Exchange Of India;India;INR
JGS.na;JG SUMMIT HOLDINGS INC;Industrials;Philippine Stock Exchange Inc.;Philippines;PHP
9921.TW;GIANT MANUFACTURING LTD;Consumer Discretionary;Taiwan Stock Exchange;Taiwan;TWD
BIMAS.IS;BIM BIRLESIK MAGAZALAR A;Consumer Staples;Istanbul Stock Exchange;Turkey;TRY
CPF-R.BK;CHAROEN POKPHAND FOODS NON-VOTING;Consumer Staples;Stock Exchange Of Thailand;Thailand;THB
071050.KS;KOREA INVESTMENT HOLDINGS LTD;Financials;Korea Exchange (Stock Market);Korea (South);KRW
SNGSP.ME;SURGUTNEFTEGAZ PREF;Energy;Standard-Classica-Forts;Russian Federation;RUB
LTI.NS;LARSEN & TOUBRO INFOTECH LTD;Information Technology;National Stock Exchange Of India;India;INR
3908.HK;CHINA INTERNATIONAL CAPITAL CORP L;Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
MOEX.ME;MOSCOW EXCHANGE;Financials;Standard-Classica-Forts;Russian Federation;RUB
SRTRANSFIN.NS;SHRIRAM TRANSPORT FINANCE COMPANY;Financials;National Stock Exchange Of India;India;INR
0656.HK;FOSUN INTERNATIONAL LTD;Industrials;Hong Kong Exchanges And Clearing Ltd;China;HKD
ASURB.MX;GRUPO AEROPORTUARIO DEL SURESTE B;Industrials;Bolsa Mexicana De Valores;Mexico;MXN
FUNO11.MX;FIBRA UNO ADMINISTRACION REIT SA;Real Estate;Bolsa Mexicana De Valores;Mexico;MXN
KIO.JO;KUMBA IRON ORE LTD;Materials;Johannesburg Stock Exchange;South Africa;ZAR
0285.HK;BYD ELECTRONIC (INTERNATIONAL) LTD;Information Technology;Hong Kong Exchanges And Clearing Ltd;China;HKD
021240.KS;COWAY LTD;Consumer Discretionary;Korea Exchange (Stock Market);Korea (South);KRW
ADANITRANS.NS;ADANI TRANSMISSION LTD;Utilities;National Stock Exchange Of India;India;INR
DSY.JO;DISCOVERY LTD;Financials;Johannesburg Stock Exchange;South Africa;ZAR
WB;WEIBO ADR REPRESENTING CORP;Communication;NASDAQ;China;USD
RADL3.SA;RAIA DROGASIL SA;Consumer Staples;XBSP;Brazil;BRL
4904.TW;FAR EASTONE TELECOMMUNICATIONS LTD;Communication;Taiwan Stock Exchange;Taiwan;TWD
HCM;HUTCHMED CHINA ADR LTD;Health Care;NASDAQ;China;USD
0151.HK;WANT WANT CHINA HOLDINGS LTD;Consumer Staples;Hong Kong Exchanges And Clearing Ltd;China;HKD
1102.TW;ASIA CEMENT CORP;Materials;Taiwan Stock Exchange;Taiwan;TWD
028050.KS;SAMSUNG ENGINEERING LTD;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
GAIL.NS;GAIL INDIA LTD;Utilities;National Stock Exchange Of India;India;INR
COPEC.SN;EMPRESAS COPEC SA;Energy;Santiago Stock Exchange;Chile;CLP
GRT.JO;GROWTHPOINT PROP LTD SHS;Real Estate;Johannesburg Stock Exchange;South Africa;ZAR
SNGS.ME;SURGUTNEFTEGAZ;Energy;Standard-Classica-Forts;Russian Federation;RUB
PFBCOLOM.na;BANCOLOMBIA PREF SA;Financials;Bolsa De Valores De Colombia;Colombia;COP
352820.KS;HYBE LTD;Communication;Korea Exchange (Stock Market);Korea (South);KRW
097950.KS;CJ CHEILJEDANG CORP;Consumer Staples;Korea Exchange (Stock Market);Korea (South);KRW
1378.HK;CHINA HONGQIAO GROUP LTD;Materials;Hong Kong Exchanges And Clearing Ltd;China;HKD
DIGI.KL;DIGI.COM;Communication;Bursa Malaysia;Malaysia;MYR
9910.TW;FENG TAY ENTERPRISES LTD;Consumer Discretionary;Taiwan Stock Exchange;Taiwan;TWD
161390.KS;HANKOOK TIRE & TECHNOLOGY LTD;Consumer Discretionary;Korea Exchange (Stock Market);Korea (South);KRW
ATGL.NS;ADANI TOTAL GAS LTD;Utilities;National Stock Exchange Of India;India;INR
2344.TW;WINBOND ELECTRONICS CORP;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
SBICARD.NS;SBI CARDS & PAYMENT SERVICES LTD;Financials;National Stock Exchange Of India;India;INR
BBAS3.SA;BANCO DO BRASIL SA;Financials;XBSP;Brazil;BRL
EREGL.IS;EREGLI DEMIR VE CELIK FABRIKALARI;Materials;Istanbul Stock Exchange;Turkey;TRY
ICICIPRULI.NS;ICICI PRUDENTIAL LIFE INSURANCE CO;Financials;National Stock Exchange Of India;India;INR
AUROPHARMA.NS;AUROBINDO PHARMA LTD;Health Care;National Stock Exchange Of India;India;INR
CPIN.JK;CHAROEN POKPHAND INDONESIA;Consumer Staples;Indonesia Stock Exchange;Indonesia;IDR
ECOPETROL.na;ECOPETROL SA;Energy;Bolsa De Valores De Colombia;Colombia;COP
005387.KS;HYUNDAI MOTOR S2 PREF;Consumer Discretionary;Korea Exchange (Stock Market);Korea (South);KRW
0148.HK;KINGBOARD HOLDINGS LTD;Information Technology;Hong Kong Exchanges And Clearing Ltd;China;HKD
FALABELLA.SN;FALABELLA SACI SA;Consumer Discretionary;Santiago Stock Exchange;Chile;CLP
2324.TW;COMPAL ELECTRONICS INC;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
RAIL3.SA;RUMO SA;Industrials;XBSP;Brazil;BRL
011780.KS;KUMHO PETRO CHEMICAL LTD;Materials;Korea Exchange (Stock Market);Korea (South);KRW
BSANTANDER.SN;BANCO SANTANDER CHILE;Financials;Santiago Stock Exchange;Chile;CLP
1402.TW;FAR EASTERN NEW CENTURY CORP;Industrials;Taiwan Stock Exchange;Taiwan;TWD
EXX.JO;EXXARO RESOURCES LTD;Energy;Johannesburg Stock Exchange;South Africa;ZAR
1579.HK;YIHAI INTERNATIONAL HOLDING LTD;Consumer Staples;Hong Kong Exchanges And Clearing Ltd;China;HKD
MCG.JO;MULTICHOICE GROUP LTD;Communication;Johannesburg Stock Exchange;South Africa;ZAR
8046.TW;NAN YA PRINTED CIRCUIT BOARD CORP;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
EDU;NEW ORIENTAL EDUCATION & TECHNOLOG;Consumer Discretionary;New York Stock Exchange Inc.;China;USD
KOMB.PR;KOMERCNI BANK;Financials;Prague Stock Exchange;Czech Republic;CZK
CBQK.QA;COMMERCIAL BANK OF QATAR;Financials;Qatar Exchange;Qatar;QAR
MOL.BP;MOL HUNGARIAN OIL AND GAS;Energy;Budapest Stock Exchange;Hungary;HUF
6239.TW;POWERTECH TECHNOLOGY INC;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
MINT-R.BK;MINOR INTERNATIONAL PUBLIC NON-VOT;Consumer Discretionary;Stock Exchange Of Thailand;Thailand;THB
ORBIA.MX;ORBIA ADVANCE CORP SA DE CV;Materials;Bolsa Mexicana De Valores;Mexico;MXN
0425.HK;MINTH GROUP LTD;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
086280.KS;HYUNDAI GLOVIS LTD;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
2049.TW;HIWIN TECHNOLOGIES CORP;Industrials;Taiwan Stock Exchange;Taiwan;TWD
DQ;DAQO NEW ENERGY ADR REPRESENTING;Information Technology;New York Stock Exchange Inc.;China;USD
326030.KS;SK BIOPHARMACEUTICALS LTD;Health Care;Korea Exchange (Stock Market);Korea (South);KRW
DLF.NS;DLF LTD;Real Estate;National Stock Exchange Of India;India;INR
BPI.na;BANK OF THE PHILIPPINE ISLANDS;Financials;Philippine Stock Exchange Inc.;Philippines;PHP
CDR.WA;CD PROJEKT SA;Communication;Warsaw Stock Exchange/Equities/Main Market;Poland;PLN
0867.HK;CHINA MEDICAL SYSTEM HOLDINGS LTD;Health Care;Hong Kong Exchanges And Clearing Ltd;China;HKD
ENELAM.SN;ENEL AMERICAS SA;Utilities;Santiago Stock Exchange;Chile;CLP
6185.HK;CANSINO BIOLOGICS INC;Health Care;Hong Kong Exchanges And Clearing Ltd;China;HKD
LUPIN.NS;LUPIN LTD;Health Care;National Stock Exchange Of India;India;INR
6618.HK;JD HEALTH INTERNATIONAL INC;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
OPAP.AT;GREEK ORGANISATION OF FOOTBALL PRO;Consumer Discretionary;Athens Exchange S.A. Cash Market;Greece;EUR
1024.HK;KUAISHOU TECHNOLOGY;Communication;Hong Kong Exchanges And Clearing Ltd;China;HKD
ALPHA.AT;ALPHA SERVICES AND HOLDINGS SA;Financials;Athens Exchange S.A. Cash Market;Greece;EUR
1268.HK;CHINA MEIDONG AUTO HOLDINGS LTD;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
CSAN3.SA;COSAN INDUSTRIA E COMERCIO SA;Energy;XBSP;Brazil;BRL
EA-R.BK;ENERGY ABSOLUTE NON-VOTING DR PCL;Utilities;Stock Exchange Of Thailand;Thailand;THB
3759.HK;PHARMARON BEIJING LTD H;Health Care;Hong Kong Exchanges And Clearing Ltd;China;HKD
267250.KS;HYUNDAI HEAVY INDUSTRIES HOLDINGS;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
1347.HK;HUA HONG SEMICONDUCTOR LTD;Information Technology;Hong Kong Exchanges And Clearing Ltd;China;HKD
5819.KL;HONG LEONG BANK;Financials;Bursa Malaysia;Malaysia;MYR
RNI.JO;REINET INVESTMENTS S.C.A.;Financials;Johannesburg Stock Exchange;South Africa;ZAR
028300.KQ;HLB INC;Consumer Discretionary;Korea Exchange (Kosdaq);Korea (South);KRW
2408.TW;NANYA TECHNOLOGY CORP;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
EQTL3.SA;EQUATORIAL ENERGIA SA;Utilities;XBSP;Brazil;BRL
BALKRISIND.NS;BALKRISHNA INDUSTRIES LTD;Consumer Discretionary;National Stock Exchange Of India;India;INR
2238.HK;GUANGZHOU AUTOMOBILE GROUP LTD H;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
5168.KL;HARTALEGA HOLDINGS;Health Care;Bursa Malaysia;Malaysia;MYR
2801.TW;CHANG HWA COMMERCIAL BANK LTD;Financials;Taiwan Stock Exchange;Taiwan;TWD
KOFUBL.MX;COCA-COLA FEMSA CLASS UBL UNITS;Consumer Staples;Bolsa Mexicana De Valores;Mexico;MXN
6033.KL;PETRONAS GAS;Utilities;Bursa Malaysia;Malaysia;MYR
BBNI.JK;BANK NEGARA INDONESIA;Financials;Indonesia Stock Exchange;Indonesia;IDR
139480.KS;E-MART INC;Consumer Staples;Korea Exchange (Stock Market);Korea (South);KRW
BOUBYANna;BOUBYAN BANK;Financials;Kuwait Stock Exchange;Kuwait;KWD
3702.TW;WPG HOLDINGS LTD;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
NRP.JO;NEPI ROCKCASTLE PLC;Real Estate;Johannesburg Stock Exchange;South Africa;ZAR
051915.KS;LG CHEM PREFERRED STOCK LTD;Materials;Korea Exchange (Stock Market);Korea (South);KRW
MCDOWELL-N.NS;UNITED SPIRITS LTD;Consumer Staples;National Stock Exchange Of India;India;INR
9904.TW;POU CHEN CORP;Consumer Discretionary;Taiwan Stock Exchange;Taiwan;TWD
PPB.KL;PPB GROUP;Consumer Staples;Bursa Malaysia;Malaysia;MYR
3231.TW;WISTRON CORP;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
018880.KS;HANON SYSTEMS;Consumer Discretionary;Korea Exchange (Stock Market);Korea (South);KRW
3993.HK;CHINA MOLYBDENUM LTD H;Materials;Hong Kong Exchanges And Clearing Ltd;China;HKD
011790.KS;SKC LTD;Materials;Korea Exchange (Stock Market);Korea (South);KRW
YY;JOYY ADR INC;Communication;NASDAQ;China;USD
CPN-R.BK;CENTRAL PATTANA NON-VOTING DR PCL;Real Estate;Stock Exchange Of Thailand;Thailand;THB
BERGEPAINT.NS;BERGER PAINTS INDIA LTD;Materials;National Stock Exchange Of India;India;INR
PGN.WA;POLSKIE GORNICTWO NAFTOWE I GAZOWN;Energy;Warsaw Stock Exchange/Equities/Main Market;Poland;PLN
ATHM;AUTOHOME ADS REPRESENTING INC CLA;Communication;New York Stock Exchange Inc.;China;USD
1339.HK;THE PEOPLES INSURANCE CO (GROUP);Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
IQ;IQIYI ADS REPRESENTING INC;Communication;NASDAQ;China;USD
BEL.NS;BHARAT ELECTRONICS LTD;Industrials;National Stock Exchange Of India;India;INR
PHOR.L;PJSC PHOSAGRO GDR;Materials;London Stock Exchange;Russian Federation;USD
2105.TW;CHENG SHIN RUBBER INDUSTRY LTD;Consumer Discretionary;Taiwan Stock Exchange;Taiwan;TWD
COLPAL.NS;COLGATE PALMOLIVE INDIA LTD;Consumer Staples;National Stock Exchange Of India;India;INR
032640.KS;LG UPLUS CORP;Communication;Korea Exchange (Stock Market);Korea (South);KRW
2600.HK;ALUMINUM CORPORATION OF CHINA CORP;Materials;Hong Kong Exchanges And Clearing Ltd;China;HKD
010140.KS;SAMSUNG HEAVY INDUSTRIES LTD;Industrials;Korea Exchange (Stock Market);Korea (South);KRW
COALINDIA.NS;COAL INDIA LTD;Energy;National Stock Exchange Of India;India;INR
2347.TW;SYNNEX TECHNOLOGY INTERNATIONAL CO;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
CHOLAFIN.NS;CHOLAMANDALAM INVESTMENT AND FINAN;Financials;National Stock Exchange Of India;India;INR
1882.HK;HAITIAN INTERNATIONAL LTD;Industrials;Hong Kong Exchanges And Clearing Ltd;China;HKD
CENCOSUD.SN;CENCOSUD SA;Consumer Staples;Santiago Stock Exchange;Chile;CLP
BHARATFORG.NS;BHARAT FORGE LTD;Consumer Discretionary;National Stock Exchange Of India;India;INR
6888.KL;AXIATA GROUP;Communication;Bursa Malaysia;Malaysia;MYR
AC.MX;ARCA CONTINENTAL;Consumer Staples;Bolsa Mexicana De Valores;Mexico;MXN
1988.HK;CHINA MINSHENG BANKING CORP LTD H;Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
011070.KS;LG INNOTEK LTD;Information Technology;Korea Exchange (Stock Market);Korea (South);KRW
DIDI;DIDI GLOBAL ADR REPRESENTING INC;Industrials;New York Stock Exchange Inc.;China;USD
SCGP-R.BK;SCG PACKAGING PCL NON-VOTING DR;Materials;Stock Exchange Of Thailand;Thailand;THB
PAGEIND.NS;PAGE INDUSTRIES LTD;Consumer Discretionary;National Stock Exchange Of India;India;INR
016360.KS;SAMSUNG SECURITIES LTD;Financials;Korea Exchange (Stock Market);Korea (South);KRW
BANDHANBNK.NS;BANDHAN BANK LTD;Financials;National Stock Exchange Of India;India;INR
IOC.NS;INDIAN OIL CORP LTD;Energy;National Stock Exchange Of India;India;INR
0884.HK;CIFI HOLDINGS (GROUP) LTD;Real Estate;Hong Kong Exchanges And Clearing Ltd;China;HKD
SPL.WA;SANTANDER BANK POLSKA SA;Financials;Warsaw Stock Exchange/Equities/Main Market;Poland;PLN
0813.HK;SHIMAO GROUP HOLDINGS LTD;Real Estate;Hong Kong Exchanges And Clearing Ltd;China;HKD
BIDI11.SA;BANCO INTER UNT SA;Financials;XBSP;Brazil;BRL
URC.na;UNIVERSAL ROBINA CORP;Consumer Staples;Philippine Stock Exchange Inc.;Philippines;PHP
3998.HK;BOSIDENG INTERNATIONAL LTD;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
2353.TW;ACER;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
0763.HK;ZTE CORP H;Information Technology;Hong Kong Exchanges And Clearing Ltd;China;HKD
000100.KS;YUHAN CORP;Health Care;Korea Exchange (Stock Market);Korea (South);KRW
MPHC.QA;MESAIEED PETROCHEMICAL HOLDING;Materials;Qatar Exchange;Qatar;QAR
KIMBERA.MX;KIMBERLY-CLARK DE MEXICO CLASS A;Consumer Staples;Bolsa Mexicana De Valores;Mexico;MXN
9922.HK;JIUMAOJIU INTERNATIONAL HOLDINGS L;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
8464.TW;NIEN MADE ENTERPRISE LTD;Consumer Discretionary;Taiwan Stock Exchange;Taiwan;TWD
MUTHOOTFIN.NS;MUTHOOT FINANCE LTD;Financials;National Stock Exchange Of India;India;INR
005830.KS;DB INSURANCE LTD;Financials;Korea Exchange (Stock Market);Korea (South);KRW
5225.KL;IHH HEALTHCARE;Health Care;Bursa Malaysia;Malaysia;MYR
HMPRO-R.BK;HOME PRODUCT CENTER NON-VOTING DR;Consumer Discretionary;Stock Exchange Of Thailand;Thailand;THB
ADNOCDISTna;ABU DHABI NATIONAL OIL COMPANY FOR;Consumer Discretionary;Abu Dhabi Securities Exchange;United Arab Emirates;AED
096530.KQ;SEEGENE INC;Health Care;Korea Exchange (Kosdaq);Korea (South);KRW
1171.HK;YANZHOU COAL MINING LTD H;Energy;Hong Kong Exchanges And Clearing Ltd;China;HKD
GARAN.IS;TURKIYE GARANTI BANKASI A;Financials;Istanbul Stock Exchange;Turkey;TRY
068760.KQ;CELLTRION PHARM INC;Health Care;Korea Exchange (Kosdaq);Korea (South);KRW
1336.HK;NEW CHINA LIFE INSURANCE COMPANY L;Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
008770.KS;HOTEL SHILLA LTDINARY SHARES KOREA;Consumer Discretionary;Korea Exchange (Stock Market);Korea (South);KRW
UNTR.JK;UNITED TRACTORS;Energy;Indonesia Stock Exchange;Indonesia;IDR
081660.KS;FILA HOLDINGS CORP;Consumer Discretionary;Korea Exchange (Stock Market);Korea (South);KRW
ADIBna;ABU DHABI ISLAMIC BANK;Financials;Abu Dhabi Securities Exchange;United Arab Emirates;AED
MAIL.ME;MAIL RU GROUP GDR LTD;Communication;Standard-Classica-Forts;Russian Federation;RUB
VIVT3.SA;TELEFONICA BRASIL SA;Communication;XBSP;Brazil;BRL
SPP.JO;SPAR GROUP LTD;Consumer Staples;Johannesburg Stock Exchange;South Africa;ZAR
7277.KL;DIALOG GROUP;Energy;Bursa Malaysia;Malaysia;MYR
251270.KS;NETMARBLE CORP;Communication;Korea Exchange (Stock Market);Korea (South);KRW
0257.HK;CHINA EVERBRIGHT ENVIRONMENT GROUP;Industrials;Hong Kong Exchanges And Clearing Ltd;China;HKD
271560.KS;ORION CORP;Consumer Staples;Korea Exchange (Stock Market);Korea (South);KRW
6060.HK;ZHONGAN ONLINE P & C INSURANCE COR;Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
0966.HK;CHINA TAIPING INSURANCE HLDGS LTD;Financials;Hong Kong Exchanges And Clearing Ltd;China;HKD
0358.HK;JIANGXI COPPER LTD H;Materials;Hong Kong Exchanges And Clearing Ltd;China;HKD
8299.TWO;PHISON ELECTRONICS CORP;Information Technology;Gretai Securities Market;Taiwan;TWD
CPS.WA;CYFROWY POLSAT SA;Communication;Warsaw Stock Exchange/Equities/Main Market;Poland;PLN
0144.HK;CHINA MERCHANTS PORT HOLDINGS LTD;Industrials;Hong Kong Exchanges And Clearing Ltd;China;HKD
3182.KL;GENTING;Consumer Discretionary;Bursa Malaysia;Malaysia;MYR
2689.HK;NINE DRAGONS PAPER HOLDINGS LTD;Materials;Hong Kong Exchanges And Clearing Ltd;China;HKD
4958.TW;ZHEN DING TECHNOLOGY HOLDING LTD;Information Technology;Taiwan Stock Exchange;Taiwan;TWD
ACC.NS;ACC LTD;Materials;National Stock Exchange Of India;India;INR
HINDPETRO.NS;HINDUSTAN PETROLEUM CORP LTD;Energy;National Stock Exchange Of India;India;INR
0489.HK;DONGFENG MOTOR GROUP LTD H;Consumer Discretionary;Hong Kong Exchanges And Clearing Ltd;China;HKD
006800.KS;DAEWOO SECURITIES;Financials;Korea Exchange (Stock Market);Korea (South);KRW
TAL;TAL EDUCATION GROUP ADR REPTG;Consumer Discretionary;New York Stock Exchange Inc.;China;USD
6012.KL;MAXIS;Communication;Bursa Malaysia;Malaysia;MYR
QIIK.QA;QATAR INTERNATIONAL ISLAMIC BANK;Financials;Qatar Exchange;Qatar;QAR
IVL-R.BK;INDORAMA VENTURES NON-VOTING DR PC;Materials;Stock Exchange Of Thailand;Thailand;THB
